split,index,bdmap_id
train,4089,BDMAP_00004635
train,4090,BDMAP_00005474
train,4091,BDMAP_00000884
train,4092,BDMAP_00004881
train,4093,BDMAP_00006624
train,4094,BDMAP_00005232
train,4095,BDMAP_00008240
train,4096,BDMAP_00005207
train,4097,BDMAP_00000628
train,4098,BDMAP_00008021
train,4099,BDMAP_00006913
train,4100,BDMAP_00008886
train,4101,BDMAP_00007434
train,4102,BDMAP_00007282
train,4103,BDMAP_00004990
train,4104,BDMAP_00007860
train,4105,BDMAP_00002399
train,4106,BDMAP_00007460
train,4107,BDMAP_00001187
train,4108,BDMAP_00008814
train,4109,BDMAP_00009069
train,4110,BDMAP_00005101
train,4111,BDMAP_00007465
train,4112,BDMAP_00009158
train,4113,BDMAP_00006517
train,4114,BDMAP_00000916
train,4115,BDMAP_00001306
train,4116,BDMAP_00004630
train,4117,BDMAP_00003050
train,4118,BDMAP_00008820
train,4119,BDMAP_00007449
train,4120,BDMAP_00006846
train,4121,BDMAP_00002797
train,4122,BDMAP_00001399
train,4123,BDMAP_00003359
train,4124,BDMAP_00000184
train,4125,BDMAP_00007435
train,4126,BDMAP_00004506
train,4127,BDMAP_00009262
train,4128,BDMAP_00005937
train,4129,BDMAP_00006833
train,4130,BDMAP_00002657
train,4131,BDMAP_00007508
train,4132,BDMAP_00001962
train,4133,BDMAP_00005427
train,4134,BDMAP_00005883
train,4135,BDMAP_00009237
train,4136,BDMAP_00001252
train,4137,BDMAP_00003177
train,4138,BDMAP_00006691
train,4139,BDMAP_00008256
train,4140,BDMAP_00008519
train,4141,BDMAP_00005551
train,4142,BDMAP_00003290
train,4143,BDMAP_00005475
train,4144,BDMAP_00006466
train,4145,BDMAP_00004790
train,4146,BDMAP_00005852
train,4147,BDMAP_00001052
train,4148,BDMAP_00007905
train,4149,BDMAP_00005112
train,4150,BDMAP_00004710
train,4151,BDMAP_00000273
train,4152,BDMAP_00002043
train,4153,BDMAP_00007529
train,4154,BDMAP_00006900
train,4155,BDMAP_00001087
train,4156,BDMAP_00004915
train,4157,BDMAP_00006741
train,4158,BDMAP_00004642
train,4159,BDMAP_00005670
train,4160,BDMAP_00006860
train,4161,BDMAP_00006582
train,4162,BDMAP_00007772
train,4163,BDMAP_00004340
train,4164,BDMAP_00005247
train,4165,BDMAP_00005759
train,4166,BDMAP_00003479
train,4167,BDMAP_00006047
train,4168,BDMAP_00003925
train,4169,BDMAP_00001749
train,4170,BDMAP_00000733
train,4171,BDMAP_00007931
train,4172,BDMAP_00008516
train,4173,BDMAP_00006553
train,4174,BDMAP_00002663
train,4175,BDMAP_00005899
train,4176,BDMAP_00003114
train,4177,BDMAP_00003304
train,4178,BDMAP_00001345
train,4179,BDMAP_00007789
train,4180,BDMAP_00004253
train,4181,BDMAP_00005516
train,4182,BDMAP_00003309
train,4183,BDMAP_00001505
train,4184,BDMAP_00001807
train,4185,BDMAP_00007866
train,4186,BDMAP_00004555
train,4187,BDMAP_00003792
train,4188,BDMAP_00008819
train,4189,BDMAP_00006221
train,4190,BDMAP_00005014
train,4191,BDMAP_00007048
train,4192,BDMAP_00006171
train,4193,BDMAP_00001849
train,4194,BDMAP_00002432
train,4195,BDMAP_00005781
train,4196,BDMAP_00006364
train,4197,BDMAP_00000143
train,4198,BDMAP_00008048
train,4199,BDMAP_00005932
train,4200,BDMAP_00004760
train,4201,BDMAP_00003410
train,4202,BDMAP_00001118
train,4203,BDMAP_00001757
train,4204,BDMAP_00000498
train,4205,BDMAP_00007980
train,4206,BDMAP_00000871
train,4207,BDMAP_00003358
train,4208,BDMAP_00000913
train,4209,BDMAP_00000722
train,4210,BDMAP_00002806
train,4211,BDMAP_00009209
train,4212,BDMAP_00007554
train,4213,BDMAP_00008884
train,4214,BDMAP_00005594
train,4215,BDMAP_00007975
train,4216,BDMAP_00001521
train,4217,BDMAP_00002747
train,4218,BDMAP_00004808
train,4219,BDMAP_00009164
train,4220,BDMAP_00000315
train,4221,BDMAP_00007280
train,4222,BDMAP_00000328
train,4223,BDMAP_00008233
train,4224,BDMAP_00004205
train,4225,BDMAP_00003130
train,4226,BDMAP_00006006
train,4227,BDMAP_00005720
train,4228,BDMAP_00003969
train,4229,BDMAP_00005448
train,4230,BDMAP_00001974
train,4231,BDMAP_00000337
train,4232,BDMAP_00002765
train,4233,BDMAP_00006506
train,4234,BDMAP_00008299
train,4235,BDMAP_00002986
train,4236,BDMAP_00008483
train,4237,BDMAP_00003478
train,4238,BDMAP_00003559
train,4239,BDMAP_00002810
train,4240,BDMAP_00007201
train,4241,BDMAP_00007230
train,4242,BDMAP_00000308
train,4243,BDMAP_00003909
train,4244,BDMAP_00000349
train,4245,BDMAP_00008073
train,4246,BDMAP_00008800
train,4247,BDMAP_00005584
train,4248,BDMAP_00003683
train,4249,BDMAP_00004983
train,4250,BDMAP_00007500
train,4251,BDMAP_00002054
train,4252,BDMAP_00000072
train,4253,BDMAP_00008618
train,4254,BDMAP_00008361
train,4255,BDMAP_00006667
train,4256,BDMAP_00006920
train,4257,BDMAP_00001667
train,4258,BDMAP_00006484
train,4259,BDMAP_00008195
train,4260,BDMAP_00005326
train,4261,BDMAP_00001446
train,4262,BDMAP_00004428
train,4263,BDMAP_00004764
train,4264,BDMAP_00001696
train,4265,BDMAP_00002893
train,4266,BDMAP_00007802
train,4267,BDMAP_00003204
train,4268,BDMAP_00001631
train,4269,BDMAP_00006340
train,4270,BDMAP_00001882
train,4271,BDMAP_00007387
train,4272,BDMAP_00006819
train,4273,BDMAP_00000849
train,4274,BDMAP_00008978
train,4275,BDMAP_00005254
train,4276,BDMAP_00004976
train,4277,BDMAP_00002878
train,4278,BDMAP_00008187
train,4279,BDMAP_00003780
train,4280,BDMAP_00001831
train,4281,BDMAP_00006951
train,4282,BDMAP_00008552
train,4283,BDMAP_00007582
train,4284,BDMAP_00001235
train,4285,BDMAP_00005068
train,4286,BDMAP_00003916
train,4287,BDMAP_00000447
train,4288,BDMAP_00000845
train,4289,BDMAP_00004892
train,4290,BDMAP_00004582
train,4291,BDMAP_00002441
train,4292,BDMAP_00003104
train,4293,BDMAP_00007693
train,4294,BDMAP_00008846
train,4295,BDMAP_00001295
train,4296,BDMAP_00004304
train,4297,BDMAP_00003443
train,4298,BDMAP_00007877
train,4299,BDMAP_00006179
train,4300,BDMAP_00005187
train,4301,BDMAP_00000777
train,4302,BDMAP_00008998
train,4303,BDMAP_00002154
train,4304,BDMAP_00004688
train,4305,BDMAP_00008791
train,4306,BDMAP_00004943
train,4307,BDMAP_00005971
train,4308,BDMAP_00007874
train,4309,BDMAP_00003184
train,4310,BDMAP_00005765
train,4311,BDMAP_00003200
train,4312,BDMAP_00005968
train,4313,BDMAP_00001290
train,4314,BDMAP_00005258
train,4315,BDMAP_00008268
train,4316,BDMAP_00006075
train,4317,BDMAP_00007566
train,4318,BDMAP_00004107
train,4319,BDMAP_00004127
train,4320,BDMAP_00006993
train,4321,BDMAP_00003967
train,4322,BDMAP_00001880
train,4323,BDMAP_00007542
train,4324,BDMAP_00008609
train,4325,BDMAP_00005808
train,4326,BDMAP_00008287
train,4327,BDMAP_00006256
train,4328,BDMAP_00007182
train,4329,BDMAP_00006689
train,4330,BDMAP_00007009
train,4331,BDMAP_00001037
train,4332,BDMAP_00000637
train,4333,BDMAP_00005236
train,4334,BDMAP_00004135
train,4335,BDMAP_00004526
train,4336,BDMAP_00001084
train,4337,BDMAP_00000862
train,4338,BDMAP_00000904
train,4339,BDMAP_00000192
train,4340,BDMAP_00000110
train,4341,BDMAP_00001943
train,4342,BDMAP_00006291
train,4343,BDMAP_00004332
train,4344,BDMAP_00007617
train,4345,BDMAP_00008369
train,4346,BDMAP_00006235
train,4347,BDMAP_00005820
train,4348,BDMAP_00002776
train,4349,BDMAP_00007065
train,4350,BDMAP_00002324
train,4351,BDMAP_00009230
train,4352,BDMAP_00002618
train,4353,BDMAP_00007160
train,4354,BDMAP_00001095
train,4355,BDMAP_00008555
train,4356,BDMAP_00004826
train,4357,BDMAP_00003136
train,4358,BDMAP_00004820
train,4359,BDMAP_00003806
train,4360,BDMAP_00008591
train,4361,BDMAP_00002655
train,4362,BDMAP_00005124
train,4363,BDMAP_00007172
train,4364,BDMAP_00006747
train,4365,BDMAP_00005724
train,4366,BDMAP_00006479
train,4367,BDMAP_00004814
train,4368,BDMAP_00008278
train,4369,BDMAP_00008972
train,4370,BDMAP_00002203
train,4371,BDMAP_00005284
train,4372,BDMAP_00007999
train,4373,BDMAP_00006214
train,4374,BDMAP_00000976
train,4375,BDMAP_00006602
train,4376,BDMAP_00000942
train,4377,BDMAP_00002388
train,4378,BDMAP_00003222
train,4379,BDMAP_00003883
train,4380,BDMAP_00008741
train,4381,BDMAP_00008941
train,4382,BDMAP_00005022
train,4383,BDMAP_00002790
train,4384,BDMAP_00000945
train,4385,BDMAP_00008243
train,4386,BDMAP_00001858
train,4387,BDMAP_00009145
train,4388,BDMAP_00004109
train,4389,BDMAP_00007560
train,4390,BDMAP_00003256
train,4391,BDMAP_00002691
train,4392,BDMAP_00005769
train,4393,BDMAP_00001320
train,4394,BDMAP_00009151
train,4395,BDMAP_00006389
train,4396,BDMAP_00008409
train,4397,BDMAP_00006245
train,4398,BDMAP_00003476
train,4399,BDMAP_00003506
train,4400,BDMAP_00002478
train,4401,BDMAP_00006201
train,4402,BDMAP_00008704
train,4403,BDMAP_00008470
train,4404,BDMAP_00006259
train,4405,BDMAP_00009134
train,4406,BDMAP_00001875
train,4407,BDMAP_00008035
train,4408,BDMAP_00004465
train,4409,BDMAP_00002905
train,4410,BDMAP_00000571
train,4411,BDMAP_00001449
train,4412,BDMAP_00009091
train,4413,BDMAP_00006358
train,4414,BDMAP_00005396
train,4415,BDMAP_00005794
train,4416,BDMAP_00007123
train,4417,BDMAP_00003227
train,4418,BDMAP_00009023
train,4419,BDMAP_00003979
train,4420,BDMAP_00004384
train,4421,BDMAP_00008583
train,4422,BDMAP_00003540
train,4423,BDMAP_00007071
train,4424,BDMAP_00002828
train,4425,BDMAP_00005723
train,4426,BDMAP_00001339
train,4427,BDMAP_00003263
train,4428,BDMAP_00005429
train,4429,BDMAP_00000651
train,4430,BDMAP_00002903
train,4431,BDMAP_00002259
train,4432,BDMAP_00006399
train,4433,BDMAP_00008027
train,4434,BDMAP_00002731
train,4435,BDMAP_00008342
train,4436,BDMAP_00007916
train,4437,BDMAP_00006005
train,4438,BDMAP_00002585
train,4439,BDMAP_00007081
train,4440,BDMAP_00003197
train,4441,BDMAP_00006818
train,4442,BDMAP_00004933
train,4443,BDMAP_00001259
train,4444,BDMAP_00004472
train,4445,BDMAP_00000992
train,4446,BDMAP_00003505
train,4447,BDMAP_00000114
train,4448,BDMAP_00000920
train,4449,BDMAP_00002510
train,4450,BDMAP_00008710
train,4451,BDMAP_00007603
train,4452,BDMAP_00006080
train,4453,BDMAP_00000950
train,4454,BDMAP_00008569
train,4455,BDMAP_00003771
train,4456,BDMAP_00009148
train,4457,BDMAP_00002851
train,4458,BDMAP_00005504
train,4459,BDMAP_00008265
train,4460,BDMAP_00006312
train,4461,BDMAP_00004447
train,4462,BDMAP_00008162
train,4463,BDMAP_00005791
train,4464,BDMAP_00002506
train,4465,BDMAP_00001115
train,4466,BDMAP_00007336
train,4467,BDMAP_00000299
train,4468,BDMAP_00001676
train,4469,BDMAP_00003348
train,4470,BDMAP_00002736
train,4471,BDMAP_00008294
train,4472,BDMAP_00008325
train,4473,BDMAP_00004930
train,4474,BDMAP_00004326
train,4475,BDMAP_00005708
train,4476,BDMAP_00008562
train,4477,BDMAP_00006366
train,4478,BDMAP_00006671
train,4479,BDMAP_00002104
train,4480,BDMAP_00004926
train,4481,BDMAP_00006326
train,4482,BDMAP_00008970
train,4483,BDMAP_00001838
train,4484,BDMAP_00007830
train,4485,BDMAP_00007203
train,4486,BDMAP_00008660
train,4487,BDMAP_00000608
train,4488,BDMAP_00001094
train,4489,BDMAP_00004602
train,4490,BDMAP_00005376
train,4491,BDMAP_00008296
train,4492,BDMAP_00004488
train,4493,BDMAP_00000161
train,4494,BDMAP_00000204
train,4495,BDMAP_00005981
train,4496,BDMAP_00005000
train,4497,BDMAP_00002935
train,4498,BDMAP_00006216
train,4499,BDMAP_00002436
train,4500,BDMAP_00001231
train,4501,BDMAP_00007871
train,4502,BDMAP_00006998
train,4503,BDMAP_00008940
train,4504,BDMAP_00004852
train,4505,BDMAP_00006511
train,4506,BDMAP_00005445
train,4507,BDMAP_00004252
train,4508,BDMAP_00003294
train,4509,BDMAP_00004035
train,4510,BDMAP_00007263
train,4511,BDMAP_00004291
train,4512,BDMAP_00004335
train,4513,BDMAP_00005031
train,4514,BDMAP_00003878
train,4515,BDMAP_00004607
train,4516,BDMAP_00000858
train,4517,BDMAP_00008925
train,4518,BDMAP_00007298
train,4519,BDMAP_00002562
train,4520,BDMAP_00003802
train,4521,BDMAP_00002641
train,4522,BDMAP_00004746
train,4523,BDMAP_00004491
train,4524,BDMAP_00002348
train,4525,BDMAP_00007039
train,4526,BDMAP_00002782
train,4527,BDMAP_00004795
train,4528,BDMAP_00007619
train,4529,BDMAP_00007875
train,4530,BDMAP_00000616
train,4531,BDMAP_00007423
train,4532,BDMAP_00002576
train,4533,BDMAP_00007925
train,4534,BDMAP_00003341
train,4535,BDMAP_00008738
train,4536,BDMAP_00001706
train,4537,BDMAP_00007367
train,4538,BDMAP_00006002
train,4539,BDMAP_00001494
train,4540,BDMAP_00009227
train,4541,BDMAP_00004776
train,4542,BDMAP_00000804
train,4543,BDMAP_00006390
train,4544,BDMAP_00008461
train,4545,BDMAP_00000991
train,4546,BDMAP_00006977
train,4547,BDMAP_00006337
train,4548,BDMAP_00005455
train,4549,BDMAP_00003514
train,4550,BDMAP_00008568
train,4551,BDMAP_00007339
train,4552,BDMAP_00000220
train,4553,BDMAP_00004701
train,4554,BDMAP_00001289
train,4555,BDMAP_00003164
train,4556,BDMAP_00002619
train,4557,BDMAP_00003613
train,4558,BDMAP_00000044
train,4559,BDMAP_00005539
train,4560,BDMAP_00003793
train,4561,BDMAP_00003572
train,4562,BDMAP_00007520
train,4563,BDMAP_00001504
train,4564,BDMAP_00007154
train,4565,BDMAP_00009105
train,4566,BDMAP_00003440
train,4567,BDMAP_00001893
train,4568,BDMAP_00008632
train,4569,BDMAP_00001956
train,4570,BDMAP_00009187
train,4571,BDMAP_00001506
train,4572,BDMAP_00000671
train,4573,BDMAP_00008242
train,4574,BDMAP_00005995
train,4575,BDMAP_00000898
train,4576,BDMAP_00005246
train,4577,BDMAP_00002667
train,4578,BDMAP_00003194
train,4579,BDMAP_00002891
train,4580,BDMAP_00002622
train,4581,BDMAP_00005682
train,4582,BDMAP_00005835
train,4583,BDMAP_00007907
train,4584,BDMAP_00002371
train,4585,BDMAP_00006727
train,4586,BDMAP_00001770
train,4587,BDMAP_00008432
train,4588,BDMAP_00005115
train,4589,BDMAP_00000532
train,4590,BDMAP_00007443
train,4591,BDMAP_00007824
train,4592,BDMAP_00005614
train,4593,BDMAP_00003121
train,4594,BDMAP_00008346
train,4595,BDMAP_00000732
train,4596,BDMAP_00003407
train,4597,BDMAP_00002340
train,4598,BDMAP_00005065
train,4599,BDMAP_00005862
train,4600,BDMAP_00002566
train,4601,BDMAP_00008664
train,4602,BDMAP_00006647
train,4603,BDMAP_00005703
train,4604,BDMAP_00005945
train,4605,BDMAP_00005958
train,4606,BDMAP_00005073
train,4607,BDMAP_00008305
train,4608,BDMAP_00001256
train,4609,BDMAP_00002105
train,4610,BDMAP_00007233
train,4611,BDMAP_00005286
train,4612,BDMAP_00008467
train,4613,BDMAP_00008300
train,4614,BDMAP_00005810
train,4615,BDMAP_00004956
train,4616,BDMAP_00004435
train,4617,BDMAP_00003485
train,4618,BDMAP_00008792
train,4619,BDMAP_00003817
train,4620,BDMAP_00004857
train,4621,BDMAP_00007458
train,4622,BDMAP_00006665
train,4623,BDMAP_00004706
train,4624,BDMAP_00001622
train,4625,BDMAP_00008729
train,4626,BDMAP_00005423
train,4627,BDMAP_00005301
train,4628,BDMAP_00008237
train,4629,BDMAP_00001097
train,4630,BDMAP_00005518
train,4631,BDMAP_00008780
train,4632,BDMAP_00002464
train,4633,BDMAP_00006077
train,4634,BDMAP_00001789
train,4635,BDMAP_00007528
train,4636,BDMAP_00006275
train,4637,BDMAP_00008445
train,4638,BDMAP_00005269
train,4639,BDMAP_00000193
train,4640,BDMAP_00000821
train,4641,BDMAP_00008004
train,4642,BDMAP_00007199
train,4643,BDMAP_00005984
train,4644,BDMAP_00004167
train,4645,BDMAP_00002688
train,4646,BDMAP_00007439
train,4647,BDMAP_00006475
train,4648,BDMAP_00005075
train,4649,BDMAP_00008669
train,4650,BDMAP_00002608
train,4651,BDMAP_00006333
train,4652,BDMAP_00000239
train,4653,BDMAP_00004016
train,4654,BDMAP_00008573
train,4655,BDMAP_00002978
train,4656,BDMAP_00008248
train,4657,BDMAP_00005793
train,4658,BDMAP_00000946
train,4659,BDMAP_00005453
train,4660,BDMAP_00006855
train,4661,BDMAP_00007710
train,4662,BDMAP_00006766
train,4663,BDMAP_00003553
train,4664,BDMAP_00009233
train,4665,BDMAP_00003361
train,4666,BDMAP_00004711
train,4667,BDMAP_00002411
train,4668,BDMAP_00004508
train,4669,BDMAP_00007457
train,4670,BDMAP_00003983
train,4671,BDMAP_00000147
train,4672,BDMAP_00005647
train,4673,BDMAP_00002295
train,4674,BDMAP_00007634
train,4675,BDMAP_00003612
train,4676,BDMAP_00001737
train,4677,BDMAP_00006505
train,4678,BDMAP_00000115
train,4679,BDMAP_00008200
train,4680,BDMAP_00004792
train,4681,BDMAP_00000499
train,4682,BDMAP_00000721
train,4683,BDMAP_00007720
train,4684,BDMAP_00003090
train,4685,BDMAP_00006139
train,4686,BDMAP_00006203
train,4687,BDMAP_00005523
train,4688,BDMAP_00000597
train,4689,BDMAP_00008413
train,4690,BDMAP_00006264
train,4691,BDMAP_00001648
train,4692,BDMAP_00007238
train,4693,BDMAP_00008857
train,4694,BDMAP_00002701
train,4695,BDMAP_00006298
train,4696,BDMAP_00001701
train,4697,BDMAP_00008276
train,4698,BDMAP_00008684
train,4699,BDMAP_00008340
train,4700,BDMAP_00002943
train,4701,BDMAP_00005350
train,4702,BDMAP_00000087
train,4703,BDMAP_00002309
train,4704,BDMAP_00002678
train,4705,BDMAP_00006999
train,4706,BDMAP_00006567
train,4707,BDMAP_00002595
train,4708,BDMAP_00005019
train,4709,BDMAP_00001030
train,4710,BDMAP_00000137
train,4711,BDMAP_00008948
train,4712,BDMAP_00008052
train,4713,BDMAP_00008186
train,4714,BDMAP_00004410
train,4715,BDMAP_00001201
train,4716,BDMAP_00009044
train,4717,BDMAP_00005600
train,4718,BDMAP_00000567
train,4719,BDMAP_00006532
train,4720,BDMAP_00003928
train,4721,BDMAP_00008421
train,4722,BDMAP_00006514
train,4723,BDMAP_00004803
train,4724,BDMAP_00005581
train,4725,BDMAP_00005750
train,4726,BDMAP_00007105
train,4727,BDMAP_00002331
train,4728,BDMAP_00003516
train,4729,BDMAP_00002188
train,4730,BDMAP_00000196
train,4731,BDMAP_00007961
train,4732,BDMAP_00000803
train,4733,BDMAP_00005405
train,4734,BDMAP_00006707
train,4735,BDMAP_00002069
train,4736,BDMAP_00004904
train,4737,BDMAP_00008075
train,4738,BDMAP_00000645
train,4739,BDMAP_00009059
train,4740,BDMAP_00007224
train,4741,BDMAP_00000121
train,4742,BDMAP_00002982
train,4743,BDMAP_00003075
train,4744,BDMAP_00008261
train,4745,BDMAP_00003279
train,4746,BDMAP_00002136
train,4747,BDMAP_00005260
train,4748,BDMAP_00000135
train,4749,BDMAP_00006569
train,4750,BDMAP_00008928
train,4751,BDMAP_00002560
train,4752,BDMAP_00000063
train,4753,BDMAP_00001359
train,4754,BDMAP_00004938
train,4755,BDMAP_00002468
train,4756,BDMAP_00000680
train,4757,BDMAP_00005770
train,4758,BDMAP_00000742
train,4759,BDMAP_00008226
train,4760,BDMAP_00003642
train,4761,BDMAP_00007104
train,4762,BDMAP_00006910
train,4763,BDMAP_00003259
train,4764,BDMAP_00004664
train,4765,BDMAP_00001874
train,4766,BDMAP_00005413
train,4767,BDMAP_00002597
train,4768,BDMAP_00001718
train,4769,BDMAP_00002913
train,4770,BDMAP_00002844
train,4771,BDMAP_00004028
train,4772,BDMAP_00007794
train,4773,BDMAP_00008076
train,4774,BDMAP_00006919
train,4775,BDMAP_00000490
train,4776,BDMAP_00000494
train,4777,BDMAP_00000691
train,4778,BDMAP_00003822
train,4779,BDMAP_00000603
train,4780,BDMAP_00001912
train,4781,BDMAP_00007153
train,4782,BDMAP_00005230
train,4783,BDMAP_00007370
train,4784,BDMAP_00005437
train,4785,BDMAP_00003758
train,4786,BDMAP_00002367
train,4787,BDMAP_00004371
train,4788,BDMAP_00005848
train,4789,BDMAP_00005959
train,4790,BDMAP_00001362
train,4791,BDMAP_00006130
train,4792,BDMAP_00001527
train,4793,BDMAP_00007249
train,4794,BDMAP_00005165
train,4795,BDMAP_00006112
train,4796,BDMAP_00001552
train,4797,BDMAP_00005324
train,4798,BDMAP_00008973
train,4799,BDMAP_00001338
train,4800,BDMAP_00003902
train,4801,BDMAP_00003011
train,4802,BDMAP_00008149
train,4803,BDMAP_00002251
train,4804,BDMAP_00002347
train,4805,BDMAP_00008592
train,4806,BDMAP_00002785
train,4807,BDMAP_00005886
train,4808,BDMAP_00000151
train,4809,BDMAP_00002805
train,4810,BDMAP_00008787
train,4811,BDMAP_00002087
train,4812,BDMAP_00003752
train,4813,BDMAP_00002260
train,4814,BDMAP_00004018
train,4815,BDMAP_00005193
train,4816,BDMAP_00005145
train,4817,BDMAP_00007998
train,4818,BDMAP_00006829
train,4819,BDMAP_00003857
train,4820,BDMAP_00000860
train,4821,BDMAP_00006448
train,4822,BDMAP_00006876
train,4823,BDMAP_00006215
train,4824,BDMAP_00007656
train,4825,BDMAP_00004740
train,4826,BDMAP_00007708
train,4827,BDMAP_00004463
train,4828,BDMAP_00007283
train,4829,BDMAP_00001780
train,4830,BDMAP_00008995
train,4831,BDMAP_00004786
train,4832,BDMAP_00005383
train,4833,BDMAP_00001819
train,4834,BDMAP_00006629
train,4835,BDMAP_00002705
train,4836,BDMAP_00000176
train,4837,BDMAP_00006348
train,4838,BDMAP_00002094
train,4839,BDMAP_00007543
train,4840,BDMAP_00003492
train,4841,BDMAP_00001921
train,4842,BDMAP_00000083
train,4843,BDMAP_00000817
train,4844,BDMAP_00006240
train,4845,BDMAP_00007380
train,4846,BDMAP_00005744
train,4847,BDMAP_00000284
train,4848,BDMAP_00008145
train,4849,BDMAP_00006570
train,4850,BDMAP_00000610
train,4851,BDMAP_00002916
train,4852,BDMAP_00001814
train,4853,BDMAP_00001272
train,4854,BDMAP_00005027
train,4855,BDMAP_00008887
train,4856,BDMAP_00007723
train,4857,BDMAP_00008688
train,4858,BDMAP_00006241
train,4859,BDMAP_00002643
train,4860,BDMAP_00005563
train,4861,BDMAP_00004509
train,4862,BDMAP_00002306
train,4863,BDMAP_00005519
train,4864,BDMAP_00004196
train,4865,BDMAP_00004841
train,4866,BDMAP_00004656
train,4867,BDMAP_00006917
train,4868,BDMAP_00004169
train,4869,BDMAP_00003850
train,4870,BDMAP_00009121
train,4871,BDMAP_00008989
train,4872,BDMAP_00006700
train,4873,BDMAP_00002415
train,4874,BDMAP_00003555
train,4875,BDMAP_00004692
train,4876,BDMAP_00004499
train,4877,BDMAP_00002196
train,4878,BDMAP_00002601
train,4879,BDMAP_00007276
train,4880,BDMAP_00004765
train,4881,BDMAP_00004315
train,4882,BDMAP_00003367
train,4883,BDMAP_00005149
train,4884,BDMAP_00007415
train,4885,BDMAP_00002634
train,4886,BDMAP_00006957
train,4887,BDMAP_00008092
train,4888,BDMAP_00002435
train,4889,BDMAP_00007107
train,4890,BDMAP_00005736
train,4891,BDMAP_00005615
train,4892,BDMAP_00004521
train,4893,BDMAP_00003546
train,4894,BDMAP_00005063
train,4895,BDMAP_00008293
train,4896,BDMAP_00008118
train,4897,BDMAP_00000518
train,4898,BDMAP_00005191
train,4899,BDMAP_00005832
train,4900,BDMAP_00001416
train,4901,BDMAP_00004665
train,4902,BDMAP_00004457
train,4903,BDMAP_00002762
train,4904,BDMAP_00004856
train,4905,BDMAP_00000128
train,4906,BDMAP_00003475
train,4907,BDMAP_00006775
train,4908,BDMAP_00004311
train,4909,BDMAP_00002439
train,4910,BDMAP_00003766
train,4911,BDMAP_00004951
train,4912,BDMAP_00005274
train,4913,BDMAP_00009047
train,4914,BDMAP_00001474
train,4915,BDMAP_00004822
train,4916,BDMAP_00005874
train,4917,BDMAP_00003561
train,4918,BDMAP_00003952
train,4919,BDMAP_00000050
train,4920,BDMAP_00007727
train,4921,BDMAP_00000888
train,4922,BDMAP_00002617
train,4923,BDMAP_00000517
train,4924,BDMAP_00003169
train,4925,BDMAP_00002950
train,4926,BDMAP_00001425
train,4927,BDMAP_00000140
train,4928,BDMAP_00001925
train,4929,BDMAP_00002379
train,4930,BDMAP_00003198
train,4931,BDMAP_00000113
train,4932,BDMAP_00004560
train,4933,BDMAP_00004596
train,4934,BDMAP_00003251
train,4935,BDMAP_00004691
train,4936,BDMAP_00007088
train,4937,BDMAP_00006600
train,4938,BDMAP_00004547
train,4939,BDMAP_00005788
train,4940,BDMAP_00003278
train,4941,BDMAP_00008771
train,4942,BDMAP_00005748
train,4943,BDMAP_00007964
train,4944,BDMAP_00004409
train,4945,BDMAP_00005225
train,4946,BDMAP_00007697
train,4947,BDMAP_00006588
train,4948,BDMAP_00003223
train,4949,BDMAP_00006990
train,4950,BDMAP_00000452
train,4951,BDMAP_00003732
train,4952,BDMAP_00008285
train,4953,BDMAP_00008117
train,4954,BDMAP_00002764
train,4955,BDMAP_00000659
train,4956,BDMAP_00006521
train,4957,BDMAP_00004621
train,4958,BDMAP_00001000
train,4959,BDMAP_00000390
train,4960,BDMAP_00003408
train,4961,BDMAP_00001477
train,4962,BDMAP_00002241
train,4963,BDMAP_00002387
train,4964,BDMAP_00000993
train,4965,BDMAP_00003923
train,4966,BDMAP_00002973
train,4967,BDMAP_00003387
train,4968,BDMAP_00006701
train,4969,BDMAP_00005915
train,4970,BDMAP_00004770
train,4971,BDMAP_00001294
train,4972,BDMAP_00001825
train,4973,BDMAP_00002874
train,4974,BDMAP_00004174
train,4975,BDMAP_00002536
train,4976,BDMAP_00008451
train,4977,BDMAP_00001908
train,4978,BDMAP_00008823
train,4979,BDMAP_00008790
train,4980,BDMAP_00000369
train,4981,BDMAP_00001152
train,4982,BDMAP_00006587
train,4983,BDMAP_00005406
train,4984,BDMAP_00006644
train,4985,BDMAP_00005522
train,4986,BDMAP_00006383
train,4987,BDMAP_00004161
train,4988,BDMAP_00004288
train,4989,BDMAP_00008040
train,4990,BDMAP_00007946
train,4991,BDMAP_00000175
train,4992,BDMAP_00001904
train,4993,BDMAP_00001100
train,4994,BDMAP_00006890
train,4995,BDMAP_00003409
train,4996,BDMAP_00001539
train,4997,BDMAP_00002293
train,4998,BDMAP_00008610
train,4999,BDMAP_00001364
train,5000,BDMAP_00005931
train,5001,BDMAP_00005629
train,5002,BDMAP_00005787
train,5003,BDMAP_00007293
train,5004,BDMAP_00000681
train,5005,BDMAP_00008625
train,5006,BDMAP_00009049
train,5007,BDMAP_00003665
train,5008,BDMAP_00001662
train,5009,BDMAP_00000509
train,5010,BDMAP_00000167
train,5011,BDMAP_00007155
train,5012,BDMAP_00001007
train,5013,BDMAP_00008875
train,5014,BDMAP_00007638
train,5015,BDMAP_00003495
train,5016,BDMAP_00007143
train,5017,BDMAP_00009029
train,5018,BDMAP_00004991
train,5019,BDMAP_00002537
train,5020,BDMAP_00001105
